,powerPlay,AverageScore,battingTeam,bowlingTeam,city,delivery_left,score,CurrentRunRate,wicketsLeft,Run_In_Last5,Wickets_In_Last5,Final_Score,innings
27863,0,146.14285714285714,England,Sri Lanka,Sharjah,28,106,6.913043478260869,7,50.0,0.0,163,1
109928,1,125.15789473684211,Bangladesh,Australia,Dhaka,88,31,5.8125,8,31.0,2.0,123,2
33602,0,169.58823529411765,India,Sri Lanka,Pallekele,48,88,7.333333333333333,8,33.0,1.0,155,1
101220,0,128.3953488372093,Australia,Pakistan,Dubai,45,62,4.96,5,24.0,2.0,136,2
40994,0,139.69230769230768,Sri Lanka,Australia,Melbourne,44,84,6.631578947368421,7,35.0,1.0,142,1
88931,0,134.0,India,West Indies,Jamaica,5,173,9.02608695652174,4,36.0,4.0,190,1
13364,0,170.24137931034483,New Zealand,Sri Lanka,Johannesburg,54,95,8.636363636363637,7,56.0,1.0,164,1
15406,0,170.24137931034483,Sri Lanka,Bangladesh,Johannesburg,10,126,6.872727272727273,5,38.0,1.0,147,1
27008,0,146.14285714285714,New Zealand,Pakistan,Sharjah,16,116,6.6923076923076925,5,38.0,2.0,134,1
56852,0,159.33333333333334,England,India,Bristol,79,82,12.0,10,60.0,0.0,198,1
88252,0,136.0,Zimbabwe,West Indies,Antigua,55,60,5.538461538461538,7,30.0,0.0,130,1
41504,0,139.69230769230768,Sri Lanka,Australia,Melbourne,30,101,6.733333333333333,7,45.0,0.0,161,1
109872,0,125.15789473684211,Zimbabwe,Bangladesh,Dhaka,25,125,7.894736842105263,2,43.0,3.0,152,2
36440,0,146.41666666666666,Netherlands,Ireland,Abu Dhabi,49,58,4.901408450704225,4,21.0,4.0,106,1
74293,1,151.36363636363637,England,Pakistan,Manchester,84,34,5.666666666666667,9,31.0,0.0,131,1
137428,0,149.95833333333334,New Zealand,Zimbabwe,Auckland,70,80,9.6,8,49.0,0.0,160,2
143601,0,162.0,Sri Lanka,England,Bristol,50,90,7.714285714285714,9,31.0,0.0,137,2
153205,0,148.54545454545453,Pakistan,South Africa,Lahore,67,73,8.264150943396226,9,43.0,1.0,169,2
6885,0,156.9047619047619,Sri Lanka,South Africa,Cape Town,41,81,6.151898734177215,5,23.0,2.0,134,1
15624,0,170.24137931034483,West Indies,South Africa,Johannesburg,3,128,6.564102564102564,3,49.0,1.0,131,1
162401,0,147.33333333333334,Australia,England,Chester-le-Street,16,148,8.538461538461538,3,40.0,4.0,168,2
103836,0,149.27586206896552,West Indies,South Africa,Johannesburg,49,157,13.267605633802816,9,64.0,0.0,236,2
99568,0,128.3953488372093,Pakistan,Afghanistan,Dubai,80,42,6.3,9,35.0,1.0,148,2
82592,0,177.33333333333334,South Africa,Australia,Centurion,74,45,5.869565217391304,7,30.0,2.0,128,1
70872,0,166.28571428571428,South Africa,Ireland,Dublin,78,52,7.428571428571429,7,25.0,3.0,165,1
172000,0,131.5,South Africa,India,Dharamsala,31,133,8.96629213483146,7,40.0,1.0,200,2
24725,0,178.75,Zimbabwe,New Zealand,Hamilton,6,195,10.263157894736842,8,63.0,0.0,200,1
24829,0,178.75,India,New Zealand,Hamilton,22,138,8.448979591836736,7,41.0,0.0,179,1
133237,0,123.16666666666667,West Indies,England,Trinidad,25,106,6.694736842105263,7,28.0,1.0,123,2
5925,0,156.9047619047619,South Africa,Australia,Cape Town,2,171,8.694915254237287,6,50.0,1.0,178,1
73513,0,151.36363636363637,Australia,England,Manchester,5,137,7.147826086956521,6,51.0,1.0,145,1
65901,0,191.25,England,West Indies,Mumbai,14,152,8.60377358490566,7,50.0,1.0,182,1
114448,0,162.58333333333334,New Zealand,India,Hamilton,58,87,8.419354838709676,8,44.0,2.0,179,2
84377,0,174.16666666666666,India,England,Ahmedabad,17,114,6.640776699029126,5,42.0,1.0,156,1
79847,0,130.71428571428572,South Africa,Sri Lanka,Hambantota,63,67,7.052631578947368,8,45.0,1.0,163,1
143920,0,141.92307692307693,Australia,New Zealand,Sydney,67,70,7.924528301886792,8,43.0,0.0,96,2
167387,0,156.33333333333334,West Indies,Australia,Gros Islet,69,68,8.0,8,42.0,1.0,142,2
90271,0,219.0,New Zealand,Australia,Dunedin,75,64,8.533333333333333,9,48.0,1.0,219,1
24843,0,178.75,India,New Zealand,Hamilton,9,158,8.54054054054054,6,46.0,1.0,179,1
111977,0,138.07142857142858,Bangladesh,Zimbabwe,Harare,75,48,6.4,7,31.0,2.0,143,2
63714,0,153.88235294117646,West Indies,Australia,Barbados,16,153,8.826923076923077,4,33.0,2.0,160,1
66119,0,191.25,Australia,India,Mumbai,42,110,8.461538461538462,8,41.0,0.0,166,1
21199,0,157.21428571428572,Zimbabwe,India,Harare,80,54,8.1,7,41.0,2.0,111,1
11241,0,138.1627906976744,India,Pakistan,Dubai,48,81,6.75,7,42.0,0.0,151,1
155087,0,140.0,Australia,England,Cardiff,40,125,9.375,7,59.0,1.0,177,2
83098,0,177.33333333333334,South Africa,Sri Lanka,Centurion,61,78,7.932203389830508,9,51.0,0.0,180,1
11528,0,138.1627906976744,Ireland,Afghanistan,Dubai,11,128,7.045871559633027,3,29.0,2.0,142,1
19129,0,145.89473684210526,Bangladesh,New Zealand,Dhaka,73,46,5.872340425531915,10,31.0,0.0,141,1
72337,0,174.0,West Indies,India,Chennai,33,104,7.172413793103448,7,37.0,1.0,181,1
93085,0,148.91666666666666,Australia,West Indies,St Lucia,30,119,7.933333333333334,8,44.0,1.0,153,2
171112,0,157.57142857142858,New Zealand,Pakistan,Mount Maunganui,26,124,7.914893617021277,6,51.0,3.0,163,2
63897,0,153.88235294117646,West Indies,India,Barbados,75,40,5.333333333333333,10,27.0,0.0,169,1
151760,0,180.125,India,Sri Lanka,Mumbai,76,41,5.590909090909091,8,32.0,2.0,139,2
3692,0,160.83333333333334,England,South Africa,Nottingham,26,92,5.872340425531915,3,37.0,4.0,111,1
38899,0,146.41666666666666,Bangladesh,South Africa,Abu Dhabi,74,33,4.304347826086956,7,15.0,3.0,84,1
24480,0,178.75,New Zealand,India,Hamilton,8,196,10.5,6,56.0,2.0,212,1
27580,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,54,109,9.909090909090908,9,66.0,0.0,215,1
143203,1,130.71428571428572,England,India,Nagpur,84,36,6.0,8,34.0,2.0,139,2
10802,0,138.1627906976744,Netherlands,Ireland,Dubai,35,84,5.929411764705883,7,29.0,1.0,114,1
92702,0,119.2,India,West Indies,Lauderhill,79,76,11.121951219512196,8,61.0,2.0,244,2
64522,0,153.88235294117646,New Zealand,Pakistan,Barbados,24,103,6.4375,5,32.0,1.0,133,1
25304,0,178.75,Bangladesh,New Zealand,Hamilton,46,57,4.621621621621621,4,14.0,1.0,78,1
147163,0,130.8,New Zealand,Sri Lanka,Chattogram,83,24,3.8918918918918917,6,19.0,4.0,60,2
88100,0,104.0,India,Australia,Visakhapatnam,81,54,8.307692307692308,9,47.0,1.0,126,1
9695,0,138.1627906976744,West Indies,England,Dubai,64,42,4.5,4,15.0,4.0,55,1
13274,0,170.24137931034483,South Africa,West Indies,Johannesburg,21,203,12.303030303030303,6,67.0,1.0,231,1
164629,0,154.25,Pakistan,South Africa,Centurion,57,108,10.285714285714286,10,51.0,0.0,205,2
98403,0,149.28571428571428,Zimbabwe,Australia,Cape Town,7,126,6.690265486725664,5,40.0,1.0,139,2
150174,0,132.1764705882353,India,West Indies,Barbados,39,84,6.222222222222222,5,33.0,2.0,155,2
47049,0,158.30769230769232,India,South Africa,Durban,74,39,5.08695652173913,7,20.0,3.0,153,1
51737,0,143.0,England,West Indies,Kolkata,65,59,6.4363636363636365,7,36.0,1.0,155,1
14908,0,170.24137931034483,South Africa,Australia,Johannesburg,11,165,9.082568807339449,4,46.0,3.0,204,1
155769,0,130.42857142857142,Ireland,South Africa,Dublin,72,47,5.875,5,24.0,3.0,132,2
100817,0,128.3953488372093,Australia,Pakistan,Dubai,8,141,7.553571428571428,5,41.0,2.0,151,2
69891,0,142.375,India,England,Cardiff,70,43,5.159999999999999,7,28.0,2.0,148,1
77414,0,140.66666666666666,Sri Lanka,West Indies,Coolidge,20,101,6.06,6,40.0,0.0,131,1
149225,0,138.0,Bangladesh,Netherlands,The Hague,54,71,6.454545454545454,8,28.0,2.0,145,2
26620,0,146.14285714285714,Afghanistan,Zimbabwe,Sharjah,31,115,7.752808988764045,6,30.0,2.0,187,1
38407,0,146.41666666666666,Sri Lanka,West Indies,Abu Dhabi,63,79,8.31578947368421,9,39.0,1.0,189,1
152972,0,148.54545454545453,Pakistan,Bangladesh,Lahore,58,70,6.774193548387096,8,35.0,0.0,142,2
44908,0,129.66666666666666,Pakistan,West Indies,Trinidad,80,36,5.3999999999999995,9,25.0,0.0,132,1
20770,0,157.21428571428572,Pakistan,Zimbabwe,Harare,13,170,9.532710280373832,7,39.0,2.0,198,1
56657,0,159.33333333333334,England,Pakistan,Bristol,31,100,6.741573033707865,5,40.0,1.0,144,1
125126,0,129.41666666666666,Pakistan,Sri Lanka,Abu Dhabi,41,72,5.468354430379747,6,23.0,2.0,125,2
41714,0,152.8,New Zealand,Pakistan,London,63,55,5.7894736842105265,6,22.0,2.0,99,1
98601,0,149.28571428571428,South Africa,Australia,Cape Town,47,77,6.328767123287672,5,21.0,3.0,96,2
8087,1,138.1627906976744,Pakistan,Australia,Dubai,84,47,7.833333333333333,10,41.0,0.0,176,1
73167,0,151.36363636363637,Pakistan,England,Manchester,44,116,9.157894736842106,8,51.0,0.0,190,1
81377,0,131.66666666666666,South Africa,West Indies,Port Elizabeth,65,25,2.7272727272727275,3,14.0,2.0,58,1
146402,0,130.8,Sri Lanka,Bangladesh,Chattogram,14,102,5.773584905660377,3,33.0,1.0,123,2
135753,0,149.95833333333334,England,New Zealand,Auckland,73,109,13.914893617021278,4,70.0,3.0,146,2
11696,1,138.1627906976744,Pakistan,New Zealand,Dubai,89,32,6.193548387096774,10,32.0,0.0,161,1
93413,0,148.91666666666666,South Africa,Pakistan,St Lucia,12,118,6.555555555555555,4,47.0,2.0,137,2
124446,0,143.44444444444446,Australia,England,Southampton,11,138,7.5963302752293576,5,36.0,0.0,146,2
28087,0,153.14285714285714,West Indies,Sri Lanka,Colombo,53,39,3.492537313432836,8,23.0,0.0,137,1
60401,0,149.0,Afghanistan,Bangladesh,Chattogram,38,96,7.024390243902439,5,21.0,5.0,138,1
9611,0,138.1627906976744,Sri Lanka,Australia,Dubai,24,110,6.875,5,22.0,2.0,154,1
165848,0,154.25,England,South Africa,Centurion,46,139,11.27027027027027,8,55.0,1.0,226,2
71878,0,143.5,Pakistan,West Indies,St Vincent,64,52,5.571428571428571,7,28.0,2.0,135,1
47199,0,166.2,Zimbabwe,Ireland,Sylhet,48,99,8.25,7,31.0,1.0,163,1
165085,0,154.25,South Africa,India,Centurion,23,156,9.649484536082474,6,51.0,2.0,189,2
92347,0,119.2,New Zealand,West Indies,Lauderhill,70,42,5.04,6,19.0,4.0,116,2
2168,0,154.0,West Indies,Pakistan,St Lucia,48,100,8.333333333333334,9,43.0,0.0,150,1
